a,b,x,y,a,b,x,y
50,32,319864110,-1111933957,,,,
50,38,-832396729,-817233599,,,,
50,38,281866842,-76864491,,,,
50,45,-15124171,398987248,,,,
50,46,-669488969,-901871727,,,,
50,46,1434458193,-110315317,,,,
50,50,331611300,-1253745235,,,,
50,50,1270575489,1795691752,,,,
50,56,11471607,-401084414,,,,
50,56,1156867467,1113194303,,,,
50,62,-594116302,-722722142,,,,
50,67,208605521,1730461098,,,,
50,68,-481643574,1738640549,,,,
,,,,50,23,-253160561,-1268841136
,,,,50,28,-1436996171,-411737227
,,,,50,33,-2004318892,1817520134
,,,,50,36,-77891344,44157343
,,,,50,36,-1217766068,524270760
,,,,50,36,-1862383475,-1227551715
,,,,50,37,518664738,-843165596
,,,,50,47,-1595438727,-2033241175
,,,,50,47,727468362,2042344712
,,,,50,48,1091819151,-836123293
,,,,50,48,-1729783495,1983199087
,,,,50,48,-2193085,148245089
,,,,50,51,1672205330,1733860147
,,,,50,51,-444894466,369533313
,,,,50,57,2098726938,-1745829174
,,,,50,63,2061891503,388385232
,,,,50,63,-1746699931,677068070
,,,,50,64,783225988,-1241019189
,,,,50,64,526178215,370640287
50,19,-1541250449,-1882994883,50,19,-855013369,561927733
50,20,1491595084,-55858496,50,20,1597622523,-1235481761
50,20,334092661,-637475461,50,20,1597622523,-1235481761
50,29,1408164686,-919541353,50,29,328972973,962697648
50,30,674648536,-1553335542,50,30,2066637169,1105383186
50,31,-1268903085,-599317590,50,31,550210229,942165064
50,31,-1268903085,-599317590,50,31,1218164496,-1637316503
50,31,-1268903085,-599317590,50,31,96625138,1343006934
50,31,-1268903085,-599317590,50,31,-1286199982,-1250417579
50,31,1130848822,1462241885,50,31,550210229,942165064
50,31,1130848822,1462241885,50,31,1218164496,-1637316503
50,31,1130848822,1462241885,50,31,96625138,1343006934
50,31,1130848822,1462241885,50,31,-1286199982,-1250417579
50,34,826672309,-522044200,50,34,1270791510,-150497193
50,34,826672309,-522044200,50,34,2046237023,-837015468
50,34,2099696138,-1219865389,50,34,1270791510,-150497193
50,34,2099696138,-1219865389,50,34,2046237023,-837015468
50,34,1680911480,921201805,50,34,1270791510,-150497193
50,34,1680911480,921201805,50,34,2046237023,-837015468
50,34,996862930,-1398496131,50,34,1270791510,-150497193
50,34,996862930,-1398496131,50,34,2046237023,-837015468
50,35,-1872941996,-997563658,50,35,-776453877,1478971226
50,35,-1872941996,-997563658,50,35,1201409912,349160397
50,35,2039226386,-279841212,50,35,-776453877,1478971226
50,35,2039226386,-279841212,50,35,1201409912,349160397
50,35,716476085,1584280426,50,35,-776453877,1478971226
50,35,716476085,1584280426,50,35,1201409912,349160397
50,39,-1281484999,-429561267,50,39,-1430263615,1068048360
50,39,1704123665,-1890681415,50,39,-1430263615,1068048360
50,39,-426623383,-783749464,50,39,-1430263615,1068048360
50,40,1597981144,-1100259027,50,40,1100919432,-106051006
50,40,1597981144,-1100259027,50,40,-551258911,-1370425902
50,40,1597981144,-1100259027,50,40,769627710,-961053269
50,41,1233702360,-792874920,50,41,-56589166,-1485455040
50,41,1233702360,-792874920,50,41,-759046958,1318341304
50,42,-427417184,502049250,50,42,-761794959,102209511
50,49,1250103208,47819095,50,49,2022043926,1810667057
50,52,1475106028,-1053942598,50,52,1890172008,114751318
50,52,1475106028,-1053942598,50,52,-1192072337,-1245543893
50,52,1475106028,-1053942598,50,52,-173182292,-90061935
50,52,-1461192607,-1888305761,50,52,1890172008,114751318
50,52,-1461192607,-1888305761,50,52,-1192072337,-1245543893
50,52,-1461192607,-1888305761,50,52,-173182292,-90061935
50,53,1576411434,-1408720445,50,53,-1035316360,992704702
50,54,1493711921,-1375001598,50,54,1782212702,-529119158
50,54,1493711921,-1375001598,50,54,1924831208,704464601
50,55,-552339116,-2046924475,50,55,1603836076,2046250952
50,55,-2137273097,-1488294921,50,55,1603836076,2046250952
50,58,1263719132,1211864854,50,58,-966173617,2147440680
50,58,1105575475,-1147192386,50,58,-966173617,2147440680
50,59,36766803,517125068,50,59,-1768447498,-1259104875
50,59,36766803,517125068,50,59,512346122,-661805158
50,61,367273424,-2097142646,50,61,-733563837,1378708075
50,61,367273424,-2097142646,50,61,-954998597,-1899770244
50,61,1603436891,-977367119,50,61,-733563837,1378708075
50,61,1603436891,-977367119,50,61,-954998597,-1899770244
50,61,849209331,-2097873602,50,61,-733563837,1378708075
50,61,849209331,-2097873602,50,61,-954998597,-1899770244
50,69,1274649240,-778297637,50,69,1279002450,595040687
50,70,-843552486,-602177209,50,70,1259823948,-345838568
50,80,1947719450,-957750918,,,,
50,80,1245884931,1574958274,,,,
50,81,-179683628,-1935633978,,,,
50,94,107169541,-1414822871,,,,
50,98,-1144768688,-1310467939,,,,
50,98,1976075033,-606085017,,,,
51,0,-1928489317,-1355745397,,,,
51,0,-236810125,-823506405,,,,
51,0,2075442371,1449831449,,,,
51,1,-582783040,1945011829,,,,
51,1,-1792363951,1461727417,,,,
51,3,1628475465,392417826,,,,
51,9,25405698,-414784565,,,,
51,9,358303884,1821267387,,,,
,,,,50,71,-380543995,-750347599
,,,,50,79,-810768844,-697987895
,,,,50,83,-1674339227,-1966366146
,,,,50,87,-2038071634,1090005448
,,,,50,89,1886459590,167022236
,,,,50,89,1320977779,-1938891087
,,,,50,89,1565679770,-1455810663
,,,,50,89,1463115863,1118538499
,,,,50,93,428120939,-1125021677
,,,,50,93,-1544883870,-394940404
,,,,50,93,1598786073,-626660443
,,,,50,93,1640711908,-1837589750
,,,,50,97,-2048455596,-1274598038
,,,,51,5,-1096614874,-1747562604
,,,,51,5,1854272080,-953367390
,,,,51,7,816414896,-1504409970
,,,,51,8,-2069660522,1714612576
,,,,51,8,538557615,-2117363823
,,,,51,11,1105477257,249021970
,,,,51,13,940460836,1366596335
,,,,51,15,1284563575,1471166303
,,,,51,19,-1306026910,-867335110
50,72,1117555632,1968750621,50,72,2067442690,1388396035
50,73,993226838,1410457740,50,73,-925306858,-1743462163
50,73,993226838,1410457740,50,73,1017253473,-538083294
50,76,-982383893,504816801,50,76,604482342,-321339260
50,77,1995713874,-653753338,50,77,1924785442,477225508
50,77,1995713874,-653753338,50,77,424198759,-354399130
50,77,1995713874,-653753338,50,77,-1919876634,-2061202870
50,77,1995713874,-653753338,50,77,782430484,-1308050603
50,82,1506980053,1712986721,50,82,-429730390,-776881695
50,85,55464824,-1948683433,50,85,214310085,659892063
50,85,55464824,-1948683433,50,85,-881861004,1229717975
50,85,1552193704,1033867472,50,85,214310085,659892063
50,85,1552193704,1033867472,50,85,-881861004,1229717975
50,86,-921061617,1409447688,50,86,1282886937,-830023916
50,88,785397555,2138020268,50,88,888690107,-687139128
50,91,-726871699,1468551758,50,91,217138957,-883338163
50,91,-726871699,1468551758,50,91,528722600,-1397867443
50,91,-461718813,-727689637,50,91,217138957,-883338163
50,91,-461718813,-727689637,50,91,528722600,-1397867443
50,92,98002868,-1313115364,50,92,42528118,2147447435
50,92,98002868,-1313115364,50,92,-803620867,-756065765
50,95,-1349156456,-585121327,50,95,553491292,1729548460
50,95,-1349156456,-585121327,50,95,-2038266183,-1893911101
50,95,-151088782,1395418469,50,95,553491292,1729548460
50,95,-151088782,1395418469,50,95,-2038266183,-1893911101
50,96,226861719,1225371089,50,96,-1830792194,1715272697
50,96,1846069851,1708408373,50,96,-1830792194,1715272697
50,99,-317643292,-507404020,50,99,-155781380,-1848522378
50,99,-2096479066,820591970,50,99,-155781380,-1848522378
51,2,-2132457596,-1837405110,51,2,437714348,1076454473
51,2,-2132457596,-1837405110,51,2,292641385,-2102703460
51,2,-2132457596,-1837405110,51,2,242442897,1652792267
51,2,1709979984,1459236578,51,2,437714348,1076454473
51,2,1709979984,1459236578,51,2,292641385,-2102703460
51,2,1709979984,1459236578,51,2,242442897,1652792267
51,2,1645460232,231541414,51,2,437714348,1076454473
51,2,1645460232,231541414,51,2,292641385,-2102703460
51,2,1645460232,231541414,51,2,242442897,1652792267
51,4,322148093,-78647652,51,4,1532801158,1801265840
51,6,-1964472372,-1501414750,51,6,1879596788,1314079729
51,6,-1964472372,-1501414750,51,6,-1286376974,1277141269
51,6,-1168648562,-1821421757,51,6,1879596788,1314079729
51,6,-1168648562,-1821421757,51,6,-1286376974,1277141269
51,10,471721545,-263422947,51,10,238217282,1794816109
51,10,-158710920,391564495,51,10,238217282,1794816109
51,12,-892608666,-1713847666,51,12,-1020700817,-155806158
51,14,-1574015792,1879631665,51,14,1836893029,508366069
51,14,-1574015792,1879631665,51,14,-2097560876,1579512460
51,14,2121016589,-1302155118,51,14,1836893029,508366069
51,14,2121016589,-1302155118,51,14,-2097560876,1579512460
51,16,1950926472,546492186,51,16,-1280882802,-587136005
51,17,190178157,1583279234,51,17,1377507758,992776353
51,17,190178157,1583279234,51,17,-1922440751,346522017
51,17,1677873895,-692296446,51,17,1377507758,992776353
51,17,1677873895,-692296446,51,17,-1922440751,346522017
51,18,606433575,1966293230,51,18,223105142,-322127073
51,21,-1119676004,-384125312,51,21,-456770261,1858742539
51,21,-1119676004,-384125312,51,21,2093856977,1293921998
51,21,1416546824,1150483034,51,21,-456770261,1858742539
51,21,1416546824,1150483034,51,21,2093856977,1293921998
51,21,1963104037,776416482,51,21,-456770261,1858742539
51,21,1963104037,776416482,51,21,2093856977,1293921998
51,21,115559047,230801258,51,21,-456770261,1858742539
51,21,115559047,230801258,51,21,2093856977,1293921998
51,28,-1068857905,-1473839553,,,,
51,28,-935218956,-1974445959,,,,
51,28,-201217229,-137492470,,,,
51,28,-435016544,-1508495976,,,,
51,43,-622430275,-1446629998,,,,
51,43,1227015044,-833232773,,,,
51,43,-1274083001,-1206992115,,,,
51,50,-194422473,-462024492,,,,
51,52,879545382,980951920,,,,
51,52,-215083536,-747655941,,,,
51,58,-537206413,-503092714,,,,
51,58,747519920,-1475736308,,,,
51,65,-28242800,831858509,,,,
51,71,1572800549,-220436095,,,,
51,71,1005823166,1165541842,,,,
51,71,12293034,-1523435688,,,,
51,72,-108238609,260254371,,,,
51,72,-1797613721,-83327545,,,,
51,72,-1332547216,687084354,,,,
51,74,-321813628,1137365543,,,,
51,82,-126978928,-90378750,,,,
51,85,936340189,-642013224,,,,
51,86,-1409757806,1543671771,,,,
,,,,51,24,-1022698844,-142378654
,,,,51,30,-542922439,756600252
,,,,51,32,1119155467,1894483196
,,,,51,37,827413106,-39912453
,,,,51,41,1282401692,-1367312586
,,,,51,41,-1547996821,574782897
,,,,51,41,-1178320268,291941038
,,,,51,44,-1831834495,-1254822796
,,,,51,46,2003810889,-419157009
,,,,51,46,-1913137858,435272705
,,,,51,51,-2067514884,-1000019666
,,,,51,51,-1970349698,-317151361
,,,,51,54,98579332,-438602630
,,,,51,63,-140850905,706764582
,,,,51,66,-199152957,1969823522
,,,,51,68,851388302,1545513283
,,,,51,83,1362877815,-376723980
,,,,51,89,245225386,-737171477
,,,,51,89,-1387660041,-1486121371
51,22,-617125410,-738891966,51,22,996177997,-1382503242
51,22,1669128334,1054186301,51,22,996177997,-1382503242
51,23,-1146135231,-1289390507,51,23,1928299523,1119855186
51,23,1504602657,1605637253,51,23,1928299523,1119855186
51,26,1580615199,-778670257,51,26,222383581,-759344564
51,26,1580615199,-778670257,51,26,327314669,-823121907
51,26,1580615199,-778670257,51,26,-517619679,1194788138
51,27,-1628154675,-953920929,51,27,1686746281,-2099542519
51,34,1440131781,-1190577331,51,34,-1237916704,24476896
51,34,-490621229,1133426666,51,34,-1237916704,24476896
51,34,1695893927,-201346333,51,34,-1237916704,24476896
51,38,305640551,1910621465,51,38,358906258,1257832745
51,39,2107923233,1610532218,51,39,-1662411729,2058929494
51,40,1315592582,-1285667556,51,40,-540891938,-1878354973
51,40,1341485171,1143873812,51,40,-540891938,-1878354973
51,42,-2027991166,469202215,51,42,1671314638,-696028757
51,42,-2027991166,469202215,51,42,194750482,848000497
51,42,1236837472,341382388,51,42,1671314638,-696028757
51,42,1236837472,341382388,51,42,194750482,848000497
51,42,1507697586,-1703429072,51,42,1671314638,-696028757
51,42,1507697586,-1703429072,51,42,194750482,848000497
51,42,-309619052,-970170462,51,42,1671314638,-696028757
51,42,-309619052,-970170462,51,42,194750482,848000497
51,48,953594598,-1527305289,51,48,349611866,1124547315
51,48,953594598,-1527305289,51,48,-1053237297,-1724684010
51,55,1545231075,1389370254,51,55,990230837,-2035454527
51,55,1545231075,1389370254,51,55,-307517473,-1188958835
51,57,-1234188365,511723978,51,57,1934281132,631927963
51,60,530023128,-1035955557,51,60,-890742621,868138366
51,60,530023128,-1035955557,51,60,786770380,7411467
51,62,-1641951164,913981484,51,62,-700977579,-917150444
51,62,-1641951164,913981484,51,62,654849082,2144375442
51,64,-713578117,-1314669335,51,64,634911138,-202481649
51,67,962687570,1038778811,51,67,-253698327,83860152
51,67,962687570,1038778811,51,67,158519701,1868795718
51,67,962687570,1038778811,51,67,-980630775,1064868571
51,69,1720051585,-686316588,51,69,-337669425,-1193902349
51,73,-79022750,282245735,51,73,297519272,-759743764
51,73,-79022750,282245735,51,73,-1284222734,-1282172395
51,76,2142213564,1300481965,51,76,-1523872970,2945161
51,76,2142213564,1300481965,51,76,-107786625,601813662
51,78,1137156542,1326587878,51,78,796830806,1449313813
51,78,1137156542,1326587878,51,78,-873837608,-1897487953
51,80,-1734207041,-1590693679,51,80,-385404930,-1747550071
51,80,-1734207041,-1590693679,51,80,178297889,483838215
51,80,-1734207041,-1590693679,51,80,-333969819,1529287820
51,81,1417231982,1873657401,51,81,-2115375556,-870545388
51,81,1417231982,1873657401,51,81,674673418,392722264
51,81,1417231982,1873657401,51,81,-1710710864,2029957067
51,81,1417231982,1873657401,51,81,1272857361,-21160440
51,81,2062763633,-1924916252,51,81,-2115375556,-870545388
51,81,2062763633,-1924916252,51,81,674673418,392722264
51,81,2062763633,-1924916252,51,81,-1710710864,2029957067
51,81,2062763633,-1924916252,51,81,1272857361,-21160440
51,87,-890727564,1855938027,51,87,-618206863,-1778484837
51,87,-890727564,1855938027,51,87,-862114322,-887660334
51,88,593762786,-1930270121,51,88,1477081960,1091063182
51,90,-1359618965,-1081488283,51,90,468650984,-1751748592
51,94,-584579882,2085800161,,,,
51,94,-1378141240,759358117,,,,
51,95,-1296788608,1113210197,,,,
52,3,-1772151935,1867346773,,,,
52,5,1656200892,1824371405,,,,
52,5,508438305,-1866772401,,,,
52,6,543264988,370986789,,,,
52,9,-1909394066,265077270,,,,
52,12,1456377953,1826561972,,,,
52,14,-526529039,-820097403,,,,
52,14,-57872668,-2107199066,,,,
52,16,-615013936,1062437376,,,,
52,16,358940060,1743945086,,,,
52,17,400172460,-1847622589,,,,
52,18,-750814800,-96652657,,,,
52,30,1730444953,-352629571,,,,
52,32,958502043,-447156368,,,,
52,33,1156488518,799493915,,,,
52,35,-385386196,-989480041,,,,
52,45,-519646388,162114070,,,,
52,46,-1733886689,-779711599,,,,
51,90,-1359618965,-1081488283,51,90,-227986131,891864448
51,90,-1359618965,-1081488283,51,90,1735772142,897189617
51,90,-1359618965,-1081488283,51,90,-1423450407,-1011215902
51,90,-461917872,-673707326,51,90,468650984,-1751748592
51,90,-461917872,-673707326,51,90,-227986131,891864448
51,90,-461917872,-673707326,51,90,1735772142,897189617
51,90,-461917872,-673707326,51,90,-1423450407,-1011215902
51,92,834260314,785786368,51,92,-1652342956,-332526407
51,92,-382402123,889633277,51,92,-1652342956,-332526407
51,93,-1636660871,2022719678,51,93,-840423206,-692349423
51,93,1688360102,2122450886,51,93,-840423206,-692349423
51,96,5592077,1061217387,51,96,-1624845072,373828030
51,96,5592077,1061217387,51,96,-937434363,-1220252971
51,96,-1392139963,766391444,51,96,-1624845072,373828030
51,96,-1392139963,766391444,51,96,-937434363,-1220252971
52,0,366037159,242988040,52,0,-1886416202,-1690059567
52,0,366037159,242988040,52,0,720264356,-1696608032
52,0,-1820361403,1098516271,52,0,-1886416202,-1690059567
52,0,-1820361403,1098516271,52,0,720264356,-1696608032
52,7,1764588662,-483062647,52,7,710706051,-1293678287
52,7,1764588662,-483062647,52,7,-1101520591,591411120
52,10,171477645,152824873,52,10,1016123504,849680059
52,11,583269891,-883954786,52,11,-1809425877,855423489
52,11,1131202185,13244713,52,11,-1809425877,855423489
52,20,1397911114,-659862039,52,20,-1930009421,-2110567545
52,20,-196704898,-1406640208,52,20,-1930009421,-2110567545
52,24,192068083,1252047794,52,24,1757071340,2012393289
52,24,192068083,1252047794,52,24,-1125780822,133867381
52,25,-703737689,-1138355739,52,25,-112942771,748297939
52,26,-10783362,-1109294574,52,26,1712491014,1988169018
52,26,-10783362,-1109294574,52,26,870746355,614229139
52,26,-10783362,-1109294574,52,26,1757784204,-1770436204
52,26,-10783362,-1109294574,52,26,-1807935,-1013071243
52,27,447024833,1398835791,52,27,959062041,674941544
52,27,-1420479119,333744984,52,27,959062041,674941544
52,28,392448586,-1565994639,52,28,-552686634,1094284791
52,29,-316859488,-191960016,52,29,-1028229899,495216351
52,29,-1433562401,2086837344,52,29,-1028229899,495216351
52,31,-2011156411,-1914669350,52,31,1981861020,-2078816400
52,31,-713961622,-46126087,52,31,1981861020,-2078816400
52,34,671293194,-1627654022,52,34,1190224282,1015235200
52,39,494704266,-711126900,52,39,1993897362,297862829
52,39,-1131434184,2104876133,52,39,1993897362,297862829
52,41,2120621419,-1636164431,52,41,818833158,-879142408
52,44,-1907948467,2087787801,52,44,-582549728,740824156
52,44,-1907948467,2087787801,52,44,1424733052,-2097868747
52,44,1558386560,-2143727226,52,44,-582549728,740824156
52,44,1558386560,-2143727226,52,44,1424733052,-2097868747
52,47,451880999,2101625207,,,,
,,,,51,97,-1659248317,-1847754837
,,,,51,99,-1858135742,-2113702964
,,,,52,2,2084013045,-1662305843
,,,,52,2,-215533703,-1575162852
,,,,52,4,185987692,-1613188871
,,,,52,15,1950465985,87933897
,,,,52,19,821603067,1909411868
,,,,52,19,1226624581,409630307
,,,,52,19,67379360,-509347566
,,,,52,37,-1586682826,-1404833619
,,,,52,38,-1706488987,237909380
,,,,52,43,-434963163,-1736589897
,,,,52,50,1083334190,-2095788146
52,48,-1406640022,-1993579960,52,48,-550527516,-1085790384
52,48,-1406640022,-1993579960,52,48,-1568360541,-1193700994
52,48,-1406640022,-1993579960,52,48,-513718188,1299258142
52,48,-1406640022,-1993579960,52,48,1330010968,913769714
52,48,-1199485448,55915444,52,48,-550527516,-1085790384
52,48,-1199485448,55915444,52,48,-1568360541,-1193700994
52,48,-1199485448,55915444,52,48,-513718188,1299258142
52,48,-1199485448,55915444,52,48,1330010968,913769714
52,48,-1826993098,-641160123,52,48,-550527516,-1085790384
52,48,-1826993098,-641160123,52,48,-1568360541,-1193700994
52,48,-1826993098,-641160123,52,48,-513718188,1299258142
52,48,-1826993098,-641160123,52,48,1330010968,913769714
52,48,1040480332,2095924211,52,48,-550527516,-1085790384
52,48,1040480332,2095924211,52,48,-1568360541,-1193700994
52,48,1040480332,2095924211,52,48,-513718188,1299258142
52,48,1040480332,2095924211,52,48,1330010968,913769714
52,49,-95624916,463754593,52,49,405350055,124589449
52,52,-1500750296,138119118,52,52,82230906,-19556936
